latlong,beautiful,boring,depressing,lively,safe,wealthy,lat,lon,node_id,division,lat_trans,lon_trans,ismtpn
"-38.7092482,-72.54325236",-0.239197915988748,0.0513616710143521,0.1706009583547894,-0.1247075466893017,-0.1654044010023105,-0.2840304555796471,-38.7092482,-72.54325236,1745071934,Temuco,-8075477.913203141,-4680109.03211419,0.633623820567758
"-38.7092482,-72.54387818666666",-0.0046101896521824,0.1054049911263575,0.0137552414188739,0.0283967530680113,0.1807756098144604,0.0914911983930064,-38.7092482,-72.54387818666666,1745071934,Temuco,-8075547.579908999,-4680109.03211419,0.633623820567758
"-38.7092482,-72.54450401333332",-0.1401650393184468,0.141098163032556,0.0797228016157136,0.0292937141486071,0.1622978214073405,0.0776145075593377,-38.7092482,-72.54450401333332,1745071930,Temuco,-8075617.246614856,-4680109.03211419,0.633623820567758
"-38.709633239999995,-72.54387818666666",-0.0915472574066647,-0.168574890206862,-0.0002314733869943,0.1129960941349588,-0.0219762115583339,-0.0587504997182346,-38.70963324,-72.54387818666666,3057604503,Temuco,-8075547.579908999,-4680163.96092758,0.633623820567758
"-38.71001828,-72.54450401333332",-0.2335600863479707,0.5338733701605082,0.340378134795869,-0.6814356626338742,-0.343183945512286,-0.5327721032481738,-38.71001828,-72.54450401333332,1745071938,Temuco,-8075617.246614856,-4680218.890036804,0.633623820567758
"-38.71040332,-72.54512984",-0.1463672652547358,0.6471198831643857,0.3341631232355744,-0.7312513531328674,-0.2622212373031816,-0.445605368682433,-38.71040332,-72.54512984,8875303271,Temuco,-8075686.9133207165,-4680273.819441866,0.633623820567758
"-38.710788359999995,-72.54575566666666",-0.2986011319272816,0.5259195536224804,0.4228604062180998,-0.5667406389563442,-0.2767814431488742,-0.4434393961067653,-38.71078836,-72.54575566666666,3057604502,Temuco,-8075756.5800265735,-4680328.749142775,0.633623820567758
"-38.7111734,-72.54700731999999",-0.312621020732311,0.489305692000042,0.3686735027959513,-0.5070549613472655,-0.2433029377203956,-0.3809879718164768,-38.7111734,-72.54700731999999,507698694,Temuco,-8075895.913438289,-4680383.679139537,0.633623820567758
"-38.71155844,-72.54700731999999",-0.872119869368982,0.1086196490150875,0.6783915850218598,-0.255102438144841,-0.6237248321739803,-0.8067609713217603,-38.71155844,-72.54700731999999,8437647309,Temuco,-8075895.913438289,-4680438.609432153,0.633623820567758
"-38.71155844,-72.54763314666666",-0.275108582400783,0.5698374587026112,0.4124226836858269,-0.7216491789648021,-0.3995969030857096,-0.5502755335779901,-38.71155844,-72.54763314666666,9754554229,Temuco,-8075965.580144147,-4680438.609432153,0.633623820567758
"-38.71155844,-72.54825897333333",-0.3669118489438354,0.5572537170350614,0.4809806935862406,-0.8098299693499255,-0.5529147019159772,-0.7152572598887983,-38.71155844,-72.54825897333333,8875303879,Temuco,-8076035.246850006,-4680438.609432153,0.633623820567758
"-38.711943479999995,-72.5488848",0.2484832662830309,0.3185581773078215,-0.0367221028733537,-0.3869664088545987,-0.0057084854869007,-0.0836514829029331,-38.71194348,-72.5488848,1745071945,Temuco,-8076104.913555865,-4680493.5400206335,0.633623820567758
"-38.71232852,-72.5488848",0.2986364149064329,0.3499651442544224,-0.0996683128346416,-0.2669610640361082,0.1894000847470085,0.1650785685015856,-38.71232852,-72.5488848,1999553324,Temuco,-8076104.913555865,-4680548.470904983,0.633623820567758
"-38.71271356,-72.5488848",0.2031246347903934,0.3795774097617754,-0.0228453709476046,-0.3198202290879619,0.140563577055699,0.0561045293722295,-38.71271356,-72.5488848,704727068,Temuco,-8076104.913555865,-4680603.402085206,0.633623820567758
"-38.7130986,-72.5488848",0.3308003654026712,0.296701248008938,-0.0279575052307796,-0.5112819961569732,-0.2199355463263428,-0.1472315006846074,-38.7130986,-72.5488848,704727070,Temuco,-8076104.913555865,-4680658.333561309,0.633623820567758
"-38.71348364,-72.5488848",0.1019522154342471,0.3300435654951748,0.0424300135768134,-0.3436891917227387,0.0147259364405636,-0.0629749787682754,-38.71348364,-72.5488848,704727067,Temuco,-8076104.913555865,-4680713.265333296,0.633623820567758
"-38.71386868,-72.5488848",0.0114159041380239,0.3706082836970888,0.1523098152770625,-0.4641369286892337,-0.1525302059596245,-0.2073226113053494,-38.71386868,-72.5488848,8437730840,Temuco,-8076104.913555865,-4680768.197401174,0.633623820567758
"-38.71425372,-72.5488848",0.1775654594764024,0.2968827313258567,-0.0099898707068697,-0.3104608506113351,0.0422319675471842,-0.0033061056101428,-38.71425372,-72.5488848,8868363801,Temuco,-8076104.913555865,-4680823.129764951,0.633623820567758
"-38.71463876,-72.54951062666666",0.1297338175777287,0.2933320892831804,0.035397687577495,-0.377778658761475,-0.0529689166061606,-0.0790917782758158,-38.71463876,-72.54951062666666,1999553336,Temuco,-8076174.580261722,-4680878.062424629,0.633623820567758
"-38.7150238,-72.54951062666666",0.2867375312071072,0.0638360541725343,-0.0872395059652904,-0.2444425120491005,-0.1036460489739583,-0.038897914335696,-38.7150238,-72.54951062666666,704727062,Temuco,-8076174.580261722,-4680932.995380215,0.633623820567758
"-38.716949,-72.5488848",0.4391390083355104,0.2787848208655629,-0.2239908393833229,-0.208118103837541,0.2516038604257624,0.2289086158317879,-38.716949,-72.5488848,1999320579,Temuco,-8076104.913555865,-4681207.664596965,0.633623820567758
"-38.71810412,-72.54951062666666",0.0557043427270691,-0.0364814128545522,-0.0761181046528929,0.0774328371494508,0.1264349862173994,0.0730800487300975,-38.71810412,-72.54951062666666,3057618461,Temuco,-8076174.580261722,-4681372.469678275,0.633623820567758
"-38.72041436,-72.55201393333333",0.1790981552286958,0.3320670326686165,0.0104327803555179,-0.3660989837338348,-0.006698775532655,-0.0421157026711176,-38.72041436,-72.55201393333333,446184624,Temuco,-8076453.247085155,-4681702.087831944,0.633623820567758
"-38.72195452,-72.55263975999999",0.3152484260418795,0.2323436822035673,-0.1725206397360859,-0.1383457910863983,0.2226467697949368,0.1928433869307357,-38.72195452,-72.55263975999999,446187145,Temuco,-8076522.913791014,-4681921.839187509,0.633623820567758
"-38.7323506,-72.55076228",0.5215005984567642,0.380533091606924,-0.2348405091205347,-0.26738579640401,0.3324846488853503,0.2953150791778145,-38.7323506,-72.55076228,5985906954,Temuco,-8076313.91367344,-4683405.28473839,0.633623820567758
"-38.73273564,-72.55138810666666",0.5885915226549492,0.2415341261619805,-0.3230985381421587,-0.2349364338636013,0.2420530983136357,0.2126851439854222,-38.73273564,-72.55138810666666,5985906955,Temuco,-8076383.580379297,-4683460.231311878,0.633623820567758
"-38.697697,-72.53261330666666",-0.1635811622103344,0.5485225583108044,0.3461550170674321,-0.694804495884235,-0.3337462392614614,-0.4544107754672408,-38.697697,-72.53261330666666,6008448745,Temuco,-8074293.579203551,-4678461.305247407,0.683085150858539
"-38.697697,-72.53323913333332",0.4033111166757743,0.3914324331710639,-0.1431033220933097,-0.2744597179605641,0.28425465216639,0.2372833680959378,-38.697697,-72.53323913333332,6148151723,Temuco,-8074363.24590941,-4678461.305247407,0.683085150858539
"-38.697697,-72.54387818666666",0.1612034667697794,0.2767697641989975,0.0348721002036804,-0.3478603750192552,-0.0153842686561196,-0.0655953035482803,-38.697697,-72.54387818666666,5157534917,Temuco,-8075547.579908999,-4678461.305247407,0.683085150858539
"-38.698082039999996,-72.53323913333332",0.5174680132540104,0.0768667113001486,-0.2693624606464615,-0.2004333465045897,0.0584288461342095,0.111069173996138,-38.69808204,-72.53323913333332,6148151723,Temuco,-8074363.24590941,-4678516.2251884,0.683085150858539
"-38.698082039999996,-72.53386495999999",0.0956916548472712,-0.0731566677446542,-0.1811819100717637,0.1805625072276198,0.23515559913838,0.1093198252469516,-38.69808204,-72.53386495999999,5986137933,Temuco,-8074432.912615268,-4678516.2251884,0.683085150858539
"-38.698082039999996,-72.53449078666667",0.1544322215372815,0.2348168805078151,-0.0640200914183741,-0.131791339752503,0.1764926651047047,0.0747806223325717,-38.69808204,-72.53449078666667,1541540496,Temuco,-8074502.579321126,-4678516.2251884,0.683085150858539
"-38.698082039999996,-72.54387818666666",0.0576147317073734,0.3844263525126427,0.1564277884150038,-0.4932570233120322,-0.150097960205449,-0.1818370562378952,-38.69808204,-72.54387818666666,5157534917,Temuco,-8075547.579908999,-4678516.2251884,0.683085150858539
"-38.69846708,-72.53386495999999",0.0614184062509799,0.3822345714435849,0.1711030051350957,-0.7057782127786772,-0.4106864012571778,-0.4687571344183781,-38.69846708,-72.53386495999999,8529604364,Temuco,-8074432.912615268,-4678571.145425055,0.683085150858539
"-38.69846708,-72.53449078666667",-0.1084578107612881,0.22451266727542,0.1199208502426609,-0.1787535007088325,-0.0068096276461941,-0.1550576525049474,-38.69846708,-72.53449078666667,2038374726,Temuco,-8074502.579321126,-4678571.145425055,0.683085150858539
"-38.69846708,-72.53511661333333",0.0551668942213325,0.2785357066767314,0.0162940446543433,-0.2416203087441193,0.0230756854415976,-0.1102759569181728,-38.69846708,-72.53511661333333,8429757710,Temuco,-8074572.246026985,-4678571.145425055,0.683085150858539
"-38.69846708,-72.54450401333332",-0.3206438626445225,0.4467552065930846,0.4494950043388726,-0.671636512377234,-0.4784249804725642,-0.581711962521795,-38.69846708,-72.54450401333332,6008448744,Temuco,-8075617.246614856,-4678571.145425055,0.683085150858539
"-38.69885212,-72.53449078666667",0.0459015468351298,0.460872365895272,0.2172632779101828,-0.6627103904997053,-0.299929464334445,-0.3329569578658455,-38.69885212,-72.53449078666667,8529604365,Temuco,-8074502.579321126,-4678626.065957382,0.683085150858539
"-38.69885212,-72.53511661333333",-0.3356041573748971,0.2321825284241683,0.2600281338451347,-0.1650462675941177,-0.1110705302966663,-0.2100110325391955,-38.69885212,-72.53511661333333,8429762828,Temuco,-8074572.246026985,-4678626.065957382,0.683085150858539
"-38.69885212,-72.53574243999999",0.2475034505535092,0.08196339547449,-0.1859165405925726,0.0842919987829686,0.2784561302085633,0.274275566811148,-38.69885212,-72.53574243999999,1541540523,Temuco,-8074641.912732842,-4678626.065957382,0.683085150858539
"-38.69885212,-72.54512984",-0.219864335685864,0.4084197497319344,0.3671858727064849,-0.6239987665195232,-0.4121222425365287,-0.4844516223409099,-38.69885212,-72.54512984,6008448744,Temuco,-8075686.9133207165,-4678626.065957382,0.683085150858539
"-38.699237159999996,-72.53574243999999",-0.3736704959651902,0.3360388768545963,0.3870000202959405,-0.4697164557784037,-0.3899740802716065,-0.4606694980112906,-38.69923716,-72.53574243999999,8429757712,Temuco,-8074641.912732842,-4678680.986785385,0.683085150858539
"-38.699237159999996,-72.53636826666666",0.0952504939936353,0.138606022006511,-0.0705025365263025,-0.0398437720083064,0.1812535530489243,0.1190073100181918,-38.69923716,-72.53636826666666,1541540529,Temuco,-8074711.579438699,-4678680.986785385,0.683085150858539
"-38.699237159999996,-72.54512984",0.2450487515191812,0.1397405101923364,-0.1647549960036725,-0.0630364976334441,0.1443855799729658,0.1389677635477018,-38.69923716,-72.54512984,6008448744,Temuco,-8075686.9133207165,-4678680.986785385,0.683085150858539
"-38.6996222,-72.53636826666666",0.8166894671649234,0.0489683770765922,-0.5280382318468866,0.006826842921173,0.4555994950473359,0.5426373309490833,-38.6996222,-72.53636826666666,8429757711,Temuco,-8074711.579438699,-4678735.907909067,0.683085150858539
"-38.6996222,-72.53699409333333",0.0113567486389052,0.1010117639368222,-0.0118368570547151,-0.0140645732704012,0.151323221039584,0.0773157972876088,-38.6996222,-72.53699409333333,8429762827,Temuco,-8074781.24614456,-4678735.907909067,0.683085150858539
"-38.6996222,-72.53761992",-0.1345620964441984,-0.1713555152795564,-0.0195607023721933,0.3472842822827249,0.2131062463915092,0.1397287100441495,-38.6996222,-72.53761992,1541540557,Temuco,-8074850.912850417,-4678735.907909067,0.683085150858539
"-38.6996222,-72.54575566666666",0.2334165155538272,-0.031591905373641,-0.2201625935167981,0.1199181594807083,0.1941799729151094,0.2410438556882463,-38.6996222,-72.54575566666666,1302124616,Temuco,-8075756.5800265735,-4678735.907909067,0.683085150858539
"-38.70000724,-72.53699409333333",0.475510969286963,0.2900294185105826,-0.1581703884119938,-0.3973563753464564,0.0079695920004461,0.074473961317413,-38.70000724,-72.53699409333333,1541540560,Temuco,-8074781.24614456,-4678790.829328439,0.683085150858539
"-38.70000724,-72.53761992",0.0084923600810018,0.1228346901245566,0.0086827253582351,0.0563754502292468,0.2163929620247309,0.1596300759398583,-38.70000724,-72.53761992,8429757714,Temuco,-8074850.912850417,-4678790.829328439,0.683085150858539
"-38.70000724,-72.53824574666666",0.0256038593109217,0.1534487912043589,-0.0215370420968268,-0.0105150324301417,0.1908541583804281,0.1174740847074855,-38.70000724,-72.53824574666666,1541540558,Temuco,-8074920.579556275,-4678790.829328439,0.683085150858539
"-38.70000724,-72.54638149333333",0.2437878201799268,0.1773708365518984,-0.0268190165546036,-0.351916401468489,-0.1400365847921532,-0.1045237398568899,-38.70000724,-72.54638149333333,3672119908,Temuco,-8075826.246732431,-4678790.829328439,0.683085150858539
"-38.700392279999996,-72.53761992",0.24954031236051,0.2736711315846791,0.0031348287649135,-0.5371265417800533,-0.2435855327702007,-0.2171300327859677,-38.70039228,-72.53761992,8429757714,Temuco,-8074850.912850417,-4678845.751043503,0.683085150858539
"-38.700392279999996,-72.53824574666666",0.2683176766999193,0.1102223165663991,-0.2191143737095862,0.1019946382308496,0.3730724947199197,0.3155716443029766,-38.70039228,-72.53824574666666,8429762818,Temuco,-8074920.579556275,-4678845.751043503,0.683085150858539
"-38.700392279999996,-72.53887157333332",0.3362430786643005,0.3478714471686157,-0.1220189438484835,-0.249269926563127,0.2540250496719474,0.1832117062194185,-38.70039228,-72.53887157333332,9754527321,Temuco,-8074990.246262134,-4678845.751043503,0.683085150858539
"-38.700392279999996,-72.54638149333333",0.1845832448202358,0.1506006017117157,-0.0005649311166922,-0.3645868881928372,-0.1955026811535414,-0.147651403269706,-38.70039228,-72.54638149333333,1998713741,Temuco,-8075826.246732431,-4678845.751043503,0.683085150858539
"-38.70077732,-72.53887157333332",-0.0741883014389672,0.3876878311462273,0.1484047466048732,-0.2762948502828095,0.0626421259422054,-0.0375105154403339,-38.70077732,-72.53887157333332,9754527321,Temuco,-8074990.246262134,-4678900.673054264,0.683085150858539
"-38.70077732,-72.53949739999999",0.3276570478580867,0.3004782353851052,-0.1310261320592602,-0.2221978168707441,0.2367137642050303,0.1814320120974466,-38.70077732,-72.53949739999999,6008448707,Temuco,-8075059.912967991,-4678900.673054264,0.683085150858539
"-38.70077732,-72.54700731999999",0.2845873800982077,0.0492243418821043,-0.1415514433284785,-0.0604837355938696,0.1221471313403781,0.2115271547917321,-38.70077732,-72.54700731999999,8568541807,Temuco,-8075895.913438289,-4678900.673054264,0.683085150858539
"-38.70116236,-72.53949739999999",-0.0549508878580748,0.3698551788318069,0.2438129093095102,-0.6057587483411697,-0.3498352200589236,-0.4128384810779613,-38.70116236,-72.53949739999999,6008448707,Temuco,-8075059.912967991,-4678955.59536073,0.683085150858539
"-38.70116236,-72.54012322666667",0.3118924214926366,0.3249311645767982,-0.1149114394965282,-0.2366966129077732,0.2394201051979534,0.160919568294537,-38.70116236,-72.54012322666667,2710127615,Temuco,-8075129.57967385,-4678955.59536073,0.683085150858539
"-38.70116236,-72.54638149333333",0.5343622037757751,-0.2381366816402985,-0.5128316233335495,0.4634175254309218,0.5179462074054304,0.5494617243037179,-38.70116236,-72.54638149333333,8568541807,Temuco,-8075826.246732431,-4678955.59536073,0.683085150858539
"-38.70116236,-72.54763314666666",0.3779242223827865,0.0924960651314953,-0.1987588598878136,-0.0460821190263731,0.2172933883226568,0.2921728176078773,-38.70116236,-72.54763314666666,8568541807,Temuco,-8075965.580144147,-4678955.59536073,0.683085150858539
"-38.701547399999995,-72.54012322666667",-0.1934750329236558,0.3508222564244592,0.302239318463545,-0.5974939858209951,-0.4230716817568036,-0.5020659431739101,-38.7015474,-72.54012322666667,2710127615,Temuco,-8075129.57967385,-4679010.5179629065,0.683085150858539
"-38.701547399999995,-72.54074905333333",0.2356970354037995,0.3118429560093639,-0.0461418828403743,-0.3137940569045665,0.0806326883480559,0.0110353897392172,-38.7015474,-72.54074905333333,1489258414,Temuco,-8075199.246379709,-4679010.5179629065,0.683085150858539
"-38.701547399999995,-72.54137487999999",0.2794895075300312,-0.0019260756565261,-0.1491042673756317,-0.0875417134006004,0.1034171580387433,-0.0352288980362862,-38.7015474,-72.54137487999999,8432147651,Temuco,-8075268.913085566,-4679010.5179629065,0.683085150858539
"-38.701547399999995,-72.54638149333333",0.1215492178430341,0.2204534612014391,-0.0016640185474117,-0.1531680849291459,0.0599695408273239,-0.0097440859957962,-38.7015474,-72.54638149333333,8568541807,Temuco,-8075826.246732431,-4679010.5179629065,0.683085150858539
"-38.701547399999995,-72.54700731999999",1.0033815791192515,-0.4654664563913533,-0.8424406422715878,0.7008305780054354,0.7638108960170822,1.0113295537829678,-38.7015474,-72.54700731999999,8568541807,Temuco,-8075895.913438289,-4679010.5179629065,0.683085150858539
"-38.701547399999995,-72.54763314666666",0.3938961663843812,0.1117744790726523,-0.1788743343865357,-0.1256218303077183,0.1452769916539749,0.2003706125978079,-38.7015474,-72.54763314666666,8568541807,Temuco,-8075965.580144147,-4679010.5179629065,0.683085150858539
"-38.701547399999995,-72.54825897333333",-0.0197249967709249,0.2122471192319592,0.0361119827835154,-0.1304691374196303,0.085694346106512,-0.0443258048208135,-38.7015474,-72.54825897333333,8568541808,Temuco,-8076035.246850006,-4679010.5179629065,0.683085150858539
"-38.70193244,-72.54074905333333",0.1644492691678238,0.3066505899342225,0.0473232282442441,-0.4805427280739134,-0.1609807651879773,-0.2049301366678262,-38.70193244,-72.54074905333333,1489258414,Temuco,-8075199.246379709,-4679065.440860797,0.683085150858539
"-38.70193244,-72.54137487999999",0.2301532883102242,0.3394421917509738,-0.0620121562056104,-0.2504813000165589,0.1852039097502249,0.1211425003811152,-38.70193244,-72.54137487999999,8432147651,Temuco,-8075268.913085566,-4679065.440860797,0.683085150858539
"-38.70193244,-72.54200070666666",-0.102886656990591,0.2133915500312854,0.1126067044799001,-0.1322866638100355,0.0547157848511079,-0.0777252589514574,-38.70193244,-72.54200070666666,7191697330,Temuco,-8075338.579791424,-4679065.440860797,0.683085150858539
"-38.70193244,-72.54450401333332",0.4429385613231993,0.5650553813170371,-0.0573789077041964,-0.4778138803072145,0.0557999042748118,0.1472692743916672,-38.70193244,-72.54450401333332,8536862924,Temuco,-8075617.246614856,-4679065.440860797,0.683085150858539
"-38.70193244,-72.54638149333333",-0.2721006548703617,0.0940381981444246,0.2389614074451445,0.0184233308212751,-0.0540848867288525,-0.012691361614286,-38.70193244,-72.54638149333333,4207382609,Temuco,-8075826.246732431,-4679065.440860797,0.683085150858539
"-38.70193244,-72.54700731999999",0.0076497215673003,-0.0874242691058301,-0.1283282606056923,0.5638605940414669,0.4895082264749044,0.578768524374333,-38.70193244,-72.54700731999999,8568541807,Temuco,-8075895.913438289,-4679065.440860797,0.683085150858539
"-38.70193244,-72.54763314666666",-0.0484454582496076,-0.2397025052889081,-0.0465636744579349,0.4493377401823424,0.187123369535155,0.4209718849935409,-38.70193244,-72.54763314666666,8568541807,Temuco,-8075965.580144147,-4679065.440860797,0.683085150858539
"-38.70231748,-72.54200070666666",-0.0752446926661452,0.1859312815576766,0.1297138682218501,-0.1847935002068235,-0.0560933899781508,-0.1885485580855113,-38.70231748,-72.54200070666666,7191697327,Temuco,-8075338.579791424,-4679120.364054409,0.683085150858539
"-38.70231748,-72.54262653333333",-0.0836044792320171,0.0350993369169464,0.0356062899690361,0.0690173253771124,0.0736585917760606,-0.0470357577970519,-38.70231748,-72.54262653333333,7191697335,Temuco,-8075408.246497284,-4679120.364054409,0.683085150858539
"-38.70231748,-72.54325236",0.2384051449545996,-0.2725717269286503,-0.2357279719723175,0.3243022528810082,0.280343585986357,0.2731254595697776,-38.70231748,-72.54325236,1030726430,Temuco,-8075477.913203141,-4679120.364054409,0.683085150858539
"-38.70231748,-72.54387818666666",0.2072485719217836,-0.0019684946388861,-0.101465066198588,0.1375536630531724,0.2298479796216459,0.2519309966284915,-38.70231748,-72.54387818666666,6148098836,Temuco,-8075547.579908999,-4679120.364054409,0.683085150858539
"-38.70231748,-72.54512984",0.1563938361872578,0.4779094098632981,0.081587200454702,-0.4320644023134636,-0.0117275121649078,0.020761904405669,-38.70231748,-72.54512984,1030726395,Temuco,-8075686.9133207165,-4679120.364054409,0.683085150858539
"-38.70231748,-72.54825897333333",-0.416845418133501,-0.6802188882658022,-0.0193403085276624,0.7218968543406263,0.0323821111425384,0.2895531459209404,-38.70231748,-72.54825897333333,8568541808,Temuco,-8076035.246850006,-4679120.364054409,0.683085150858539
"-38.70231748,-72.5488848",-0.1489957243291904,0.1137697098170994,0.140145482946967,-0.1623442369746808,-0.126148242513497,-0.1343949271404989,-38.70231748,-72.5488848,9709129688,Temuco,-8076104.913555865,-4679120.364054409,0.683085150858539
"-38.702702519999995,-72.54262653333333",0.0188847926283766,0.3275293253809593,0.1389642997670437,-0.4480657379321056,-0.183745635040009,-0.2427829550370228,-38.70270252,-72.54262653333333,1030726368,Temuco,-8075408.246497284,-4679175.287543749,0.683085150858539
"-38.702702519999995,-72.54325236",-1.056146515107807,0.2121657710124747,0.7866840956874614,-0.3157264567596529,-0.748608589632672,-0.8800386434234537,-38.70270252,-72.54325236,1030726286,Temuco,-8075477.913203141,-4679175.287543749,0.683085150858539
"-38.702702519999995,-72.54387818666666",0.5197065740623317,-0.0006258196794051,-0.4092917281768389,0.223442710791103,0.5096827501444996,0.4996052668962334,-38.70270252,-72.54387818666666,1030726186,Temuco,-8075547.579908999,-4679175.287543749,0.683085150858539
"-38.702702519999995,-72.54450401333332",0.2663704865759366,0.1127636539726868,-0.0351068268053484,-0.0682574155878019,0.0619051183855354,0.1677430329013054,-38.70270252,-72.54450401333332,1030726223,Temuco,-8075617.246614856,-4679175.287543749,0.683085150858539
"-38.702702519999995,-72.54512984",0.8356575670591138,-0.1850082011321252,-0.6335210551434494,0.3597460866173763,0.5831591880526257,0.6374783047329804,-38.70270252,-72.54512984,1030726395,Temuco,-8075686.9133207165,-4679175.287543749,0.683085150858539
"-38.702702519999995,-72.54575566666666",0.6317031514708753,0.1648573810025159,-0.3250149048428401,-0.103551964120323,0.3230193989897083,0.2855932768330533,-38.70270252,-72.54575566666666,4207382610,Temuco,-8075756.5800265735,-4679175.287543749,0.683085150858539
"-38.702702519999995,-72.54825897333333",0.1361970202758327,0.0863006487708032,-0.0845888453885657,0.2424754708593357,0.3253522036612399,0.4419903764098234,-38.70270252,-72.54825897333333,9709129688,Temuco,-8076035.246850006,-4679175.287543749,0.683085150858539
"-38.702702519999995,-72.5488848",-0.0374895433649076,-0.0979629329056562,-0.0259738187339386,0.2978086711100443,0.2771760632172464,0.225636845348002,-38.70270252,-72.5488848,9709129688,Temuco,-8076104.913555865,-4679175.287543749,0.683085150858539
"-38.702702519999995,-72.54951062666666",-0.2913019608555289,0.3519089019191338,0.3192500308817469,-0.3367028191726888,-0.1381714258995585,-0.2430116639227053,-38.70270252,-72.54951062666666,9709129689,Temuco,-8076174.580261722,-4679175.287543749,0.683085150858539
"-38.70308756,-72.54325236",0.0802555376289237,0.3721596626840014,0.1019660606742831,-0.5359788961182653,-0.2082247078901633,-0.2792092290340169,-38.70308756,-72.54325236,1956620654,Temuco,-8075477.913203141,-4679230.211328819,0.683085150858539
"-38.70308756,-72.54387818666666",-0.0805496417543285,-0.1058467676776805,-0.0133957681949139,0.121415852885286,0.0082812737729436,-0.0121472729615614,-38.70308756,-72.54387818666666,8432147647,Temuco,-8075547.579908999,-4679230.211328819,0.683085150858539
"-38.70308756,-72.54512984",0.0575825891090797,-0.1943887221753172,-0.0118467214837942,0.186338184951988,0.072887552867531,0.1613056571851898,-38.70308756,-72.54512984,1030726221,Temuco,-8075686.9133207165,-4679230.211328819,0.683085150858539
"-38.70308756,-72.54575566666666",-0.0566939113794837,0.0572058306984956,0.030964507128615,0.1385015323935488,0.1835408754320107,0.1666958826112012,-38.70308756,-72.54575566666666,4207382610,Temuco,-8075756.5800265735,-4679230.211328819,0.683085150858539
"-38.70308756,-72.54638149333333",0.618836626698752,0.0266323171344916,-0.3203098806378124,-0.052946119020294,0.2491110329270296,0.2653369481642382,-38.70308756,-72.54638149333333,1030726278,Temuco,-8075826.246732431,-4679230.211328819,0.683085150858539
"-38.70308756,-72.54700731999999",0.4315138722175997,-0.0550811851599416,-0.2843567531161293,0.1695846190814722,0.2501780854258308,0.3322330954738346,-38.70308756,-72.54700731999999,1030726247,Temuco,-8075895.913438289,-4679230.211328819,0.683085150858539
"-38.70308756,-72.54763314666666",0.4401285278767695,0.0367464152304007,-0.279067998535083,0.2008583666938046,0.4158004603356073,0.4552049169722645,-38.70308756,-72.54763314666666,1030726247,Temuco,-8075965.580144147,-4679230.211328819,0.683085150858539
"-38.70308756,-72.54825897333333",0.6635863685972039,-0.0663070969259757,-0.4225315973283416,0.1737097886194518,0.3537935579149391,0.5459199612017143,-38.70308756,-72.54825897333333,1030726381,Temuco,-8076035.246850006,-4679230.211328819,0.683085150858539
"-38.70308756,-72.54951062666666",0.0148313428706796,-0.053572468361142,-0.0768322685868128,0.2180612513620108,0.2118067296057799,0.2689635649663033,-38.70308756,-72.54951062666666,1070655246,Temuco,-8076174.580261722,-4679230.211328819,0.683085150858539
"-38.7034726,-72.54387818666666",0.4388401404303534,0.2866265459523441,-0.1020957905052555,-0.486235109892824,-0.157914237664861,-0.073717770659671,-38.7034726,-72.54387818666666,760162370,Temuco,-8075547.579908999,-4679285.135409629,0.683085150858539
"-38.7034726,-72.54450401333332",0.1471230920728412,0.3751498674243845,-0.0144959620086659,-0.2212325019840959,0.2359451832604939,0.1291485800243728,-38.7034726,-72.54450401333332,4098729341,Temuco,-8075617.246614856,-4679285.135409629,0.683085150858539
"-38.7034726,-72.54512984",0.334499438253065,0.0818772162198659,-0.1562883327167559,0.014507439504481,0.2308634412292947,0.2156895075543627,-38.7034726,-72.54512984,1030726181,Temuco,-8075686.9133207165,-4679285.135409629,0.683085150858539
"-38.7034726,-72.54575566666666",-0.164946450602494,-0.0131231779505921,0.2336869917403072,-0.1811488849228617,-0.4294702337574445,-0.4247414875476103,-38.7034726,-72.54575566666666,1030726181,Temuco,-8075756.5800265735,-4679285.135409629,0.683085150858539
"-38.7034726,-72.54700731999999",0.6950674844754321,-0.0647321528006031,-0.4122955425777985,0.0369479258873866,0.2574595302236795,0.4065780454806158,-38.7034726,-72.54700731999999,1030726247,Temuco,-8075895.913438289,-4679285.135409629,0.683085150858539
"-38.7034726,-72.5488848",1.2391992333424566,-0.5801049169005101,-1.1212376467027054,0.7736909665486928,0.8749971758735864,1.0410959799832489,-38.7034726,-72.5488848,1070655246,Temuco,-8076104.913555865,-4679285.135409629,0.683085150858539
"-38.7034726,-72.54951062666666",-0.1498479226166664,0.0307045760218046,0.0525349846705014,0.2545669930262852,0.2493948129999754,0.2724989849881085,-38.7034726,-72.54951062666666,8826393342,Temuco,-8076174.580261722,-4679285.135409629,0.683085150858539
"-38.7034726,-72.55013645333332",0.4809933759371199,-0.2677123549885304,-0.4297581009788778,0.2231293133454699,0.1770284091040417,0.2416371036088844,-38.7034726,-72.55013645333332,8826393342,Temuco,-8076244.246967579,-4679285.135409629,0.683085150858539
"-38.703857639999995,-72.54450401333332",0.0117162164704438,0.396609066503764,0.2022011256832154,-0.6706609524359637,-0.4312919520297313,-0.4515330677460651,-38.70385764,-72.54450401333332,4098729341,Temuco,-8075617.246614856,-4679340.059786183,0.683085150858539
